folder,image,object,minor_axis,major_axis,mean_gray
K20_incid,14,11,69.18641750518181,69.89664100352611,53.0310689837
K20_incid,14,12,70.40621422425849,71.27226093011494,54.1799035778
K20_incid,14,14,70.04963544184012,71.86438685378194,52.6465975209
K20_incid,14,16,70.26391353254468,70.8668345042775,53.86342711
K20_incid,14,17,69.11161288834046,71.0831113512033,53.0961638154
K20_incid,15,1,68.33021033155379,69.26596007977228,58.32131324
K20_incid,15,7,69.06432337540716,70.86273884582631,55.1100702576
K20_incid,15,8,0.0,0.0,60.0
K20_incid,15,9,67.40880022893379,68.85074216484911,57.3594950604
K20_incid,15,10,69.82728878736165,72.05073249404211,54.2458227848
K20_incid,15,11,69.42030302988631,69.95518332884883,56.227117755
K20_incid,15,12,71.32623300480714,72.51176716482398,51.8458507757
K20_incid,15,13,70.23970517681967,72.44081322999789,55.402252816
K20_incid,15,14,68.78934754200851,70.35178303095798,55.9868386417
K20_incid,15,15,70.14450102814702,71.14742973406779,54.0597243492
K20_incid,15,16,69.53062019701365,70.49740789555653,53.9916839917
K20_incid,15,17,66.91802331654402,69.3173746591711,55.4443834112
K20_incid,15,18,68.1812689618548,69.51109611433438,54.4235420586
K20_incid,15,19,67.14402766361852,68.30453365283533,56.451287794
K20_incid,15,22,68.50935745515893,69.92104646508285,54.4442967296
K20_incid,15,24,68.3528737429006,69.24700009507978,54.3522604952
K20_incid,15,25,69.02136413904266,69.72028683238331,55.0968766543
K20_incid,16,1,68.55722639576878,70.00859937819054,59.0098299681
K20_incid,16,2,68.3874283354515,69.4565615891403,58.4836461126
K20_incid,16,3,67.58214122886096,68.68692851892587,58.256515775
K20_incid,16,4,70.04788756444029,70.46560990000799,54.3188854489
K20_incid,16,5,68.47923487141236,69.4210941877331,57.3417449664
K20_incid,16,6,69.41277640551175,71.30968336868398,53.6544893234
K20_incid,16,7,67.41313643444748,69.24713044479547,57.9255319149
K20_incid,16,8,66.06172989114056,69.22290391916273,55.8000556948
K20_incid,16,9,68.31109188022016,68.68414839058964,53.0458740499
K20_incid,16,10,69.57020884246171,70.43022833154974,51.8105509356
K20_incid,16,11,68.97126783723922,69.33380118628496,53.1336356362
K20_incid,16,12,66.8731152123796,68.02431978003762,52.8921348315
K20_incid,16,13,68.15703441346118,69.82766628410333,52.1905271608
K20_incid,16,14,69.1733459151248,70.30165245041685,52.1220214716
K20_incid,16,15,67.7807367408296,71.0347565318998,53.5863528167
K20_incid,17,1,68.27872567890604,70.82962449787215,54.1011058452
K20_incid,17,2,67.86897631315246,70.56616951910526,55.2049986706
K20_incid,17,3,69.7047072563648,70.02648696744066,55.2882859379
K20_incid,17,4,67.65081466568832,69.33197490590621,53.4952484388
K20_incid,17,5,68.56496287740248,70.56393502298162,55.3387733614
K20_incid,17,6,69.81451765550145,72.17902555682656,53.638109679
K20_incid,17,7,68.12207795219337,70.09368664656168,53.8445333333
K20_incid,17,8,68.18915596876495,70.66437077943391,53.8409090909
K20_incid,17,18,68.07051842295355,68.7821066901633,53.2693144723
K20_incid,17,20,68.33043720608146,71.2638618537162,54.1530211875
K20_incid,18,1,69.20640283430434,70.50773432950086,54.2411180773
K20_incid,18,2,68.8373139557691,69.24173256745803,55.5806365338
K20_incid,18,3,70.49188655158157,71.47214153205066,54.1665401164
K20_incid,18,5,69.58876826946509,70.80030484812615,55.5574831693
K20_incid,18,6,68.96874640657526,70.25700373510759,55.0850447604
K20_incid,18,8,68.42767266239294,69.8372952490646,54.2477994132
K20_incid,18,9,69.8999245728452,71.90508605706755,54.1144089295
K20_incid,18,10,68.63101856481634,69.90904122857157,54.7093517535
K20_incid,18,13,0.0,0.0,81.0
K20_incid,18,14,0.0,0.0,72.0
K20_incid,18,16,70.1772878180797,71.49246306415917,56.2874936451
K20_incid,19,1,68.34644886696208,68.55086870986443,56.2875781462
K20_incid,19,3,66.99419390194677,68.03878834329598,53.2229673093
K20_incid,19,4,67.57612772954967,68.33857889577013,55.1191724138
K20_incid,19,5,67.72778920406012,68.0333742686746,52.8648424544
K20_incid,19,6,68.74182700189097,69.2977963862677,55.1909090909
K20_incid,19,7,68.77061915928276,71.8602524516809,52.8479381443
K20_incid,19,8,68.75147789930625,69.89111058789159,53.8719851577
K20_incid,19,9,68.7608774354941,70.55349993632373,53.481491205
K20_incid,19,10,67.90031192681876,69.26961026281745,53.6937449228
K20_incid,19,11,69.44626666175809,71.43644674417398,52.5204107831
K20_incid,19,14,69.75889403240375,70.4645793643381,52.8582901554
K20_incid,19,15,67.32201563346534,67.79421755296993,52.3865475858
K20_incid,19,16,67.22005930162037,68.20105023426288,52.6248958044
K20_incid,19,17,68.14707917731643,69.05903084643077,54.6416779432
K20_incid,19,18,68.70188800774366,69.63883825229863,57.3751331203
K20_incid,19,19,68.14324904089668,69.96935174693648,53.6447649573
K20_incid,20,1,66.74715539750513,69.28328685749983,57.4409817981
K20_incid,20,4,68.29789209952877,69.03026095032281,58.5878853434
K20_incid,20,6,69.99770734032553,71.06632526110063,53.8931043322
K20_incid,20,8,68.30925359437248,69.42475204364773,56.1121570737
K20_incid,20,10,68.28437938465814,69.04972043004629,54.6735190695
K20_incid,20,11,69.09040587389282,69.9588314370042,54.9300791557
K20_incid,20,13,68.48468644615407,69.94977739274957,56.3955283471
K20_incid,20,14,67.96158407805153,69.69948335741384,54.9733441034
K20_incid,20,18,70.18171028104065,71.50958216816876,54.4032012195
K30_incid,1,1,65.31027639540753,66.10333543880041,56.9772727273
K30_incid,1,2,64.68705660558624,66.96876777322562,53.8275963519
K30_incid,1,3,70.05524365483856,72.76045084701737,52.31675
K30_incid,1,4,64.61466665742822,67.40835098069654,56.723229959
K30_incid,1,5,66.21945115629853,67.96126199899057,57.4927782498
K30_incid,1,6,65.33556236716798,67.51070095125189,53.9624168835
K30_incid,1,7,64.8813261987556,66.0249299795437,55.6206486165
K30_incid,1,8,64.62198496869954,66.2335440465142,53.6149493746
K30_incid,1,9,64.76909438267187,67.59910196355712,54.4375545852
K30_incid,1,10,64.27990749428257,65.76254357202453,54.9285067873
K30_incid,1,11,66.33038692453505,66.60186985448695,55.2526710944
K30_incid,1,12,64.93815842349821,65.58624377104044,55.4474708171
K30_incid,1,13,65.81922921122391,66.45108164366577,55.3342074592
K30_incid,1,14,64.53682295622932,66.22455964204767,53.9081419624
K30_incid,2,3,64.7518068645948,65.28227028477528,55.9315852923
K30_incid,2,6,64.11522448098367,66.09026645415267,54.8544360902
K30_incid,2,7,64.16935472033016,64.93164972866958,54.6973402629
K30_incid,2,8,67.6645059796646,68.7977190543906,53.2462380301
K30_incid,2,9,64.88375651566211,65.28476015016473,55.3550811786
K30_incid,2,11,62.33512067808972,63.87938222899746,54.53024
K30_incid,2,12,65.14375683274444,65.74176701703614,55.5388046387
K30_incid,2,13,65.6303861526524,66.65399899805743,56.4576419214
K30_incid,2,14,63.83901978119532,65.09509488823463,53.5602206558
K30_incid,2,15,65.30767263093948,66.37905091624751,55.1715628672
K30_incid,2,16,62.1603516468886,63.016370764415996,53.6345903771
K30_incid,2,17,64.4840949921933,66.21427551145416,53.1816283925
K30_incid,3,1,66.64194421030925,67.77322781585225,57.1305328447
K30_incid,3,2,67.60262902714236,68.42888188532014,53.1351500138
K30_incid,3,3,66.14461510988767,67.48754199380198,56.2730385164
K30_incid,3,4,66.63460813404518,67.75788469820837,51.7932882121
K30_incid,3,9,63.306320273405696,64.54543726071697,54.73730134
K30_incid,3,10,63.6639377785935,64.40579685237412,51.2183908046
K30_incid,3,11,64.776558362129,67.50413455571342,52.2873797727
K30_incid,3,12,68.32191618833089,69.92969071526468,52.5469083156
K30_incid,3,13,64.61369207465043,67.1337214230277,51.8829755954
K30_incid,3,14,64.79925472782475,66.48789976267855,51.2049156056
K30_incid,4,2,66.34106305897912,67.69487408055305,52.5527509926
K30_incid,4,3,65.5004266953402,67.25828887058388,53.4015611448
K30_incid,4,4,65.16306557704132,66.98246856252014,54.7058651882
K30_incid,4,6,65.09208279491685,66.1891658401568,51.7794856636
K30_incid,4,7,67.89017239800047,68.9489624457335,50.8403155604
K30_incid,4,11,66.21139706701663,67.58995123319028,51.4897552647
K30_incid,4,17,65.60545282908484,68.42624678517656,52.1672354949
K30_incid,4,18,67.36117919971103,69.19573748200892,49.6319102354
K30_incid,4,19,65.42098683063598,66.53798912196119,52.039543058
K30_incid,4,20,66.52628352202316,68.27377859266575,56.6201180107
K30_incid,5,1,64.90562387625685,66.61007217214893,54.6402474956
K30_incid,5,5,64.96620752139405,66.06133978773774,51.4176313446
K30_incid,5,6,65.79714607135136,66.27166150139023,53.1936897458
K30_incid,5,7,65.00851779332804,65.31089226128431,52.7704770477
K30_incid,5,8,62.189284650652795,64.01298150656856,53.90976
K30_incid,5,9,63.50611846005616,64.20858772324286,55.519212746
K30_incid,5,11,64.51277718791476,64.98527495249938,52.2972644377
K30_incid,5,12,64.07048975833472,64.76939735523533,52.3388581952
K30_incid,5,14,66.56999864892805,66.77774315079962,54.8681570651
K30_incid,5,15,65.01504208065606,66.80428092596878,54.1648577295
K30_incid,5,16,62.9560511400991,64.39879656459767,55.3887492143
K30_incid,6,1,63.41930619040186,65.01093971414248,53.3794808405
K30_incid,6,2,65.63823069800371,66.24078690939689,55.0357456783
K30_incid,6,3,67.52760136389773,68.69591354476024,52.4556440538
K30_incid,6,4,62.28070533108085,62.99253855338632,52.0900520156
K30_incid,6,5,64.01822737001704,65.71987877901347,54.0266505148
K30_incid,6,6,66.45678848084779,66.6723493821273,51.5785076347
K30_incid,6,7,65.24842902090063,65.66647593689402,52.8387864366
K30_incid,6,8,63.75880587581043,65.77579197370397,51.585054678
K30_incid,6,9,64.76769298926143,65.24996237181288,51.1254145312
K30_incid,6,10,65.00946683832494,65.90427194304944,50.6089800773
K30_incid,6,11,63.58304665185139,65.26302339068057,51.4120356156
K30_incid,6,12,65.93125862210604,66.09462246673361,52.0233849752
K30_incid,6,13,65.59964091210269,68.07029669297745,54.7685502283
K30_incid,6,14,66.31321474233216,67.5877781333601,52.1145537237
K30_incid,7,2,63.35595198077263,64.08616996106133,52.7042032622
K30_incid,7,4,62.55897746695588,62.858292865758486,51.7321891192
K30_incid,7,5,64.56125000054448,65.54303017917103,54.8435148962
K30_incid,7,13,64.93615035299773,66.10200914776877,50.5983387719
K30_incid,7,15,66.84130914481871,68.00958700276333,51.5655462185
K30_incid,7,16,63.93047412598854,65.21573580479594,51.3231521075
K30_incid,7,18,61.33351296547498,62.840025525547375,50.8580879921
K30_incid,8,10,0.0,0.0,43.0
K30_incid,8,11,0.0,0.0,41.0
K30_incid,8,12,66.22087418475364,66.24968805995796,53.9666182874
K30_incid,8,14,67.2367068053144,67.68654852237164,54.4373251259
K30_incid,8,15,62.404787562124675,63.729533340096225,53.3326929235
K30_incid,8,16,63.60833267099164,63.92062239443238,50.9226190476
K30_incid,8,17,64.2056206111711,64.89221692402676,54.9996943765
K30_incid,8,19,66.32389661923624,66.92610802066594,54.6045911047
K30_incid,8,25,64.03291285623276,64.39041735022143,55.160284126
K30_incid,8,26,63.18063087836728,64.19767429887655,53.8724874372
K30_incid,8,27,61.8537728075116,63.26364593385656,58.2467447917
K30_incid,9,2,75.49333247410281,77.67615994839781,52.6669681212
K30_incid,9,3,65.57170821869327,66.54914967971192,55.6787277502
K30_incid,9,4,66.579333840452,68.37826957354476,55.9697902098
K30_incid,9,6,64.61110249830558,65.29716284575247,56.4073067633
K30_incid,9,8,64.88000667891652,67.11523497890131,53.7788827142
K30_incid,9,11,65.3939134955908,66.40329973728532,55.4545454545
K30_incid,9,12,65.67058861404385,68.1966867647744,52.3978953356
K30_incid,9,13,66.69877584642822,68.36895693997691,52.4068695895
K30_incid,9,14,66.77830395793937,67.32955073015538,54.2917020674
K30_incid,9,15,64.82050108498402,65.32320858375017,52.0935338346
K30_incid,9,16,66.57226164966355,67.09990006618504,53.1701824401
K30_incid,9,17,66.01876243087875,67.98917587127487,52.0371631206
K30_incid,9,18,65.59704815504001,67.35621910432383,53.8368405881
K30_incid,9,20,66.77995408109595,67.77516283254792,53.8368036016
K30_incid,9,21,65.91434455572012,67.00714716423744,56.5043277553
K30_incid,10,1,62.13793297343909,62.92774273750779,53.3667752443
K30_incid,10,2,64.94137719792181,64.98947290749207,52.808086904
K30_incid,10,3,66.41115233527393,67.66496888616211,52.8641520136
K30_incid,10,6,63.26639358264023,64.9815030822417,52.4408302354
K30_incid,10,8,60.91695670491579,62.73473164470013,54.090696899
K30_incid,10,10,61.56487937516047,62.25330396449439,54.6637845028
K30_incid,10,11,65.37765363792116,65.92181692807704,51.838356974
K30_incid,10,12,63.71874113406634,65.49114221110938,54.1659028414
K30_incid,10,14,63.98641531366219,64.94773727413768,51.9325773828
K30_incid,10,15,64.22611447696687,66.78577693274131,53.0083160083
K30_incid,10,16,62.914459807927244,65.24380258392115,52.0816009929
K30_incid,10,17,66.13574528484837,66.99601453734628,52.9114688129
K30_incid,10,18,62.72725637443041,64.41938917344999,52.2685156004
K30_incid,11,1,60.89000622983401,63.74807155384866,62.9455201838
K30_incid,11,6,64.4995480115621,65.66216991358027,57.2469172932
K30_incid,11,7,64.69927897923452,65.521813193117,63.5655048077
K30_incid,11,8,65.00568659353227,68.03825630992687,56.6945244957
K30_incid,11,9,62.38536910457239,64.44070085032402,55.335340729
K30_incid,11,10,66.04618707243633,67.73389000205366,58.5236332574
K30_incid,11,11,63.6093826326027,65.10008040624771,58.931713319
K30_incid,11,14,64.51098207305628,65.64363505888745,61.0797472164
K30_incid,11,15,65.31132318119501,66.6799362414272,61.0798712697
K30_incid,11,16,66.3109925913263,66.94010323929938,56.8857962697
K30_incid,11,17,64.06554379861306,66.42943538072062,60.3139778509
K30_incid,11,18,64.76893323927682,66.45728351369188,57.8934596034
K30_incid,11,19,62.664012435950376,64.76532005956986,57.9170854271
K30_incid,11,20,65.87320494880115,66.46849041266849,56.9275530986
K30_incid,11,21,65.93197712359361,66.37994514952571,56.2482537835
K30_incid,12,1,63.46122080128114,64.20505970142263,54.1694809256
K30_incid,12,2,64.96693507331709,66.21595139603625,54.5651272943
K30_incid,12,3,62.97078106871386,64.08080924292443,53.5593434343
K30_incid,12,4,62.83842153145943,64.46627972931758,53.7927672956
K30_incid,12,5,65.19572463696521,66.9246857721147,52.8298307064
K30_incid,12,8,64.27360480095885,65.11268992756068,53.8426658551
K30_incid,12,9,64.21171691285397,65.13038861431555,52.2327139811
K30_incid,12,10,62.44575092815497,65.02683365523173,53.586574655
K30_incid,12,11,65.8589846517396,68.4235176943919,52.0274243709
K30_incid,12,12,64.65675694618663,65.2506491909139,51.951705403
K30_incid,12,13,66.33193609508336,67.96973807605937,53.4163841808
K30_incid,12,14,63.57897869342541,64.9637362640311,52.4798026519
K30_incid,12,15,63.94583085543816,66.15400226354217,53.8187292984
K30_incid,12,16,65.26601616265206,65.62215626141735,53.9729408266
K30_incid,12,17,63.43759325461568,65.71157445488255,52.7949893064
K30_incid,13,1,66.05203612126753,67.64598524964421,56.4298745724
K30_incid,13,3,65.08623067482729,65.67196222318262,54.9716840537
K30_incid,13,6,65.95762270155942,67.06754035086357,53.6625395911
K30_incid,13,11,65.28151501469587,67.23496824543187,54.6094022055
K30_incid,13,13,64.61616412991052,66.55528429880236,57.0017783047
K30_incid,13,14,64.81104786371424,65.5741731774117,66.3640994906
K30_incid,13,15,64.78936870331611,66.43291714594588,52.8547619048
K30_incid,13,16,65.96087940322859,66.42099081874902,55.0654259959
K30_incid,13,22,64.56977840286373,65.7448340418158,56.0075007501
K30_incid,13,25,63.27377098281831,65.06180280954317,53.2117829457
K30_incid,14,1,65.0301313589215,65.79281066950136,55.5511904762
K30_incid,14,3,66.34203848954996,67.83151692839945,57.4912280702
K30_incid,14,4,65.66479942787645,67.25842938501737,56.2301038062
K30_incid,14,6,63.723180825740805,65.67141434517994,55.0894977169
K30_incid,14,7,64.33121664190027,66.7024044601414,55.0136539032
K30_incid,14,8,64.01572630756672,66.72244758178934,57.3905784138
K30_incid,14,9,65.6574719400661,66.76286644270999,53.2710633353
K30_incid,14,10,64.8490644222574,65.19389380243628,56.9993975904
K30_incid,14,11,64.73878571964912,65.45242073604076,57.0571428571
K30_incid,14,12,64.96174135559383,66.63641669150753,52.0970873786
K30_incid,14,13,65.39640167278993,66.96728457587515,56.9011340506
K30_incid,14,14,64.90954246754653,65.13011620567258,53.7153614458
K30_incid,14,15,64.09521457997279,65.6036058709638,52.8567534827
K30_incid,14,17,63.852063836643715,64.97860961551982,52.6330979429
K30_incid,14,21,66.26895597393136,66.87204797070041,53.3545977011
K30_incid,15,1,66.00931244550685,67.75193168187612,55.4259681093
K30_incid,15,2,66.19376451209529,67.48695759737537,53.7918332381
K30_incid,15,3,63.83360915650393,65.10172505189199,52.1402270635
K30_incid,15,4,64.74609396611795,65.938612653412,55.5432577566
K30_incid,15,5,63.95446809400469,65.13300008943803,54.5658819933
K30_incid,15,10,65.82885620030942,67.6105735785413,53.8303290415
K30_incid,15,11,64.44819369028643,66.37756572816252,53.7725513546
K30_incid,15,13,62.92548266536273,64.81958374871667,55.3785134291
K30_incid,15,14,65.75586090742492,67.30501245338745,53.4628670121
K30_incid,15,15,64.61001497907552,66.13187924585868,51.9526080477
K30_incid,15,16,65.12781726857652,66.68119407061326,54.5375366569
K30_incid,15,17,65.66406206860212,66.20532331292881,53.4997069168
K30_incid,15,18,66.12896067804411,67.26146606618326,54.3682703322
K30_incid,16,1,66.6444653190164,67.1060099836844,52.6775847337
K30_incid,16,5,65.85826212853063,67.9267164154,52.1859339408
K30_incid,16,6,65.73675905213452,66.61824890919776,51.8315881326
K30_incid,16,7,64.97245398264994,67.75967034536934,52.9412785652
K30_incid,16,8,66.83745007138874,67.52796502499739,53.3970090293
K30_incid,16,9,66.27281907454743,66.866595840191,52.5810344828
K30_incid,16,10,66.72966046981652,67.4495718069382,52.6247877759
K30_incid,16,11,65.74967517391788,66.3922515722895,53.0708868145
K30_incid,16,12,65.89119491050623,66.78614027735614,52.2035321367
K30_incid,16,13,65.05629455503816,67.38505701333983,53.1693782684
K30_incid,17,1,66.08117978281801,67.85277133208845,53.1013916501
K30_incid,17,5,65.35559754086475,66.43605899354655,51.5242006454
K30_incid,17,6,64.42442124692779,66.56739690529484,52.1944774347
K30_incid,17,9,65.859421827961,67.34307886561281,55.4355440712
K30_incid,17,10,66.06753223486187,67.84259983613279,52.1815340909
K30_incid,17,11,66.45243052550522,67.66064874918715,53.8499008779
K30_incid,17,12,66.21352724981628,66.70981110091446,54.1741135774
K30_incid,17,13,66.12604531290583,67.3477409480968,54.0640549042
K30_incid,17,14,67.88808383669553,68.94446107927179,52.6897959184
K30_incid,17,15,64.61794963714334,66.5038714122144,52.0755555556
K30_incid,18,1,65.4425543870573,67.74947394483723,55.9571592869
K30_incid,18,2,65.99212171875695,67.65088547630565,55.2105563481
K30_incid,18,3,66.45300568678731,68.42855737235399,59.9764705882
K30_incid,18,5,66.45024198120879,68.01042416923731,56.1197857948
K30_incid,18,7,66.38970380132794,67.26287119368425,56.0704305674
K30_incid,18,8,64.6511872048486,67.32202685155146,54.7671152721
K30_incid,18,9,66.5936249496359,67.74401476066174,56.6496329757
K30_incid,18,10,66.60739063049586,67.46265815821253,54.9504108813
K30_incid,18,11,66.85681971547267,68.01754888312595,55.7297675721
K30_incid,18,12,65.7315580201176,67.40715612985164,56.1534923829
K30_incid,18,13,66.07344719441879,66.45739456807783,57.24427038
K30_incid,18,14,68.3178721080802,69.01130385551207,58.6053484603
K30_incid,18,15,66.46499699581145,66.75433355549632,56.6922413793
K30_incid,18,16,66.17453122942983,67.0549889644389,69.3164847789
K30_incid,19,1,65.47757686476054,68.46206072569466,54.6421861657
K30_incid,19,2,64.99210743690031,66.84625733904862,55.2941348974
K30_incid,19,4,65.15797676281376,66.34181445542035,55.5396404362
K30_incid,19,6,64.86320166546912,66.03593973714011,53.5464009518
K30_incid,19,7,66.62506602532082,67.80979904305278,54.9130925508
K30_incid,19,9,64.99457065708752,66.65529954489111,55.0641176471
K30_incid,19,10,65.49416181090893,68.26777015346083,53.8760330579
K30_incid,19,16,64.67850258265533,67.01862537856333,53.0138194649
K30_incid,19,19,63.80166421883874,65.6671453304406,54.9457812976
K30_incid,20,1,64.4101049465888,67.23749549281733,54.5238235294
K30_incid,20,2,66.25990555257036,67.46808982104756,53.9242165242
K30_incid,20,3,64.85122583587211,67.95474662823787,53.8051044084
K30_incid,20,6,65.44928659440569,67.81990406585427,53.4355810617
K30_incid,20,7,65.08367736859051,66.63994924356287,53.0772166765
K30_incid,20,8,65.65754422894838,68.01125867280962,54.1343411295
K30_incid,20,9,67.2663947982059,67.6368686401899,54.5641097424
K30_incid,20,10,65.25064841511538,67.32778806722939,53.0031995346
K30_incid,20,13,66.48131606812133,66.8984097474786,53.9146620848
K40_incid,1,3,66.25380119332794,67.02712279156543,52.2064812159
K40_incid,1,8,64.10950489210366,66.9018896458905,52.6193586698
K40_incid,1,9,68.62231267403621,69.92827595039253,51.6711783439
K40_incid,1,11,65.59363922185776,67.52675976450345,53.843013226
K40_incid,1,13,64.44362819197266,65.91130889126724,53.0650674663
K40_incid,1,14,65.87848303754546,67.65794531334988,56.201200343
K40_incid,1,15,65.84787182658039,67.90525325670983,53.6877492877
K40_incid,1,16,67.96285988087153,69.7637314814091,54.0147730325
K40_incid,1,17,63.96780636748209,65.4171432930215,59.2937595129
K40_incid,1,18,65.03741817366891,65.63716263613782,54.2356801909
K40_incid,1,19,65.39934937832224,66.59961679923802,55.7824561404
K40_incid,2,2,66.0853124318049,68.05363724763129,52.1444759207
K40_incid,2,3,67.71756974421942,68.27868238519385,52.5979069127
K40_incid,2,7,66.97631874974222,69.81864139365166,52.0038126362
K40_incid,2,8,68.66473315408817,70.75321000285783,53.6360776088
K40_incid,2,9,68.69898181658046,69.83212216319535,52.8157195964
K40_incid,2,10,65.17994329379411,66.33100523813063,52.9926340601
K40_incid,2,11,64.53465409232022,66.04473205302627,51.5315207649
K40_incid,2,12,65.58967039401143,66.24793055211937,52.668914956
K40_incid,2,13,65.71389713009695,67.53105375047598,54.7342898135
K40_incid,2,14,65.76370196240607,68.20658172634327,52.4014764338
K40_incid,3,1,64.52560010015736,64.69164103471196,53.771132133
K40_incid,3,2,65.184382037065,68.04784656673402,54.0586375395
K40_incid,3,3,64.07363750198112,66.07124005101593,60.4748721035
K40_incid,3,6,64.61111792932971,65.22625613431914,56.5560592324
K40_incid,3,8,65.95620335119247,66.17392165037387,56.6066530493
K40_incid,3,9,64.90807053261591,65.84176481622596,52.1204531902
K40_incid,3,10,62.971180028702726,63.38607975549874,55.1805998724
K40_incid,3,11,64.46770745306982,66.51749999365916,50.4983664984
K40_incid,3,13,66.84462650902019,68.38864826986443,52.2112008916
K40_incid,3,18,0.0,0.0,40.0
K40_incid,3,22,0.0,0.0,39.0
K40_incid,3,23,61.78516430358204,64.7293456669019,51.0807532716
K40_incid,4,1,65.02695469880386,65.60761540378735,52.9871603464
K40_incid,4,2,69.21017466104409,71.15354871873097,53.2040869115
K40_incid,4,3,64.49401982074721,66.06715207752073,53.4717488789
K40_incid,4,4,67.5020753939472,68.60731213192257,52.2596259626
K40_incid,4,5,64.67951116184149,65.57527540870404,54.6885885886
K40_incid,4,6,69.78256068609791,71.52588904791813,55.1986213939
K40_incid,4,7,66.23756790305364,67.76937496352942,54.6034629577
K40_incid,4,8,67.0479181013838,68.2411899764727,56.8091922006
K40_incid,4,9,68.77745995306812,71.55930045432973,51.7162826819
K40_incid,4,10,70.17288776051873,71.19903876750492,53.1947985722
K40_incid,4,11,63.879049482363925,64.62505321293963,56.3656578135
K40_incid,4,12,66.37387716671002,68.05889111773472,57.2897038082
K40_incid,5,2,67.65736500728458,69.38159136291564,51.0095264017
K40_incid,5,3,68.85681740059707,69.77431772345749,52.0491367862
K40_incid,5,5,71.27601250034037,72.24474017010925,53.946574326
K40_incid,5,6,69.5598587593924,70.5003301471626,51.4095040249
K40_incid,5,7,65.96696085295315,68.48952905602616,52.1382228491
K40_incid,5,10,70.10739790483217,70.42234630589813,52.4222336858
K40_incid,5,14,67.82614283302361,69.41613306765625,54.051691475
K40_incid,6,1,64.21870631161693,65.57279531952835,58.8981818182
K40_incid,6,2,67.50722936941708,68.86954068437913,54.9934156379
K40_incid,6,5,66.28887803354016,67.77046413402701,53.4088586031
K40_incid,6,6,67.08192157930533,68.4085100875018,54.1511951084
K40_incid,6,7,70.06024892446342,70.78421503476899,56.4685729006
K40_incid,6,8,68.63567101692612,71.19980753902949,54.5642633229
K40_incid,6,13,65.36005442500445,66.68365571421116,53.462236534
K40_incid,6,14,64.60809826119636,67.23002938253579,52.5863689777
K40_incid,6,15,64.82665151246363,65.1413708586066,59.4622356495
K40_incid,6,17,63.27316649219686,64.76218483958384,53.3620797011
K40_incid,6,23,68.28999235705507,69.33226192712127,53.4617456897
K40_incid,6,24,65.98765692924376,67.14344679605934,51.9576856649
K40_incid,6,25,70.7642408083987,72.30332366725861,53.9872881356
K40_incid,6,26,63.30621928070983,65.99079124172198,52.9111450382
K40_incid,7,1,64.03304909014709,66.36603358675853,55.2083333333
K40_incid,7,2,62.4829030254902,65.22979425994434,56.8628125
K40_incid,7,3,64.76922237863111,66.49970727109162,52.3557265463
K40_incid,7,4,68.69061923932026,70.97391420790173,50.7856020942
K40_incid,7,7,66.91936731425982,67.72990271499324,53.0750564334
K40_incid,7,8,65.94397440133118,67.27847027869058,52.533161068
K40_incid,7,9,65.34418996892887,67.29137438862432,54.2615874855
K40_incid,7,10,66.26360119042488,68.20910059089067,58.5539588617
K40_incid,7,11,65.16850341170007,66.92245187058748,55.785568215
K40_incid,7,12,63.39004263127218,64.32505206792361,52.9178638351
K40_incid,7,13,65.4121401030128,68.40860481648548,55.950185027
K40_incid,7,14,67.45732902622495,69.1158470876584,54.1748156241
K40_incid,8,1,64.51681108351637,66.09092376147372,54.1168908819
K40_incid,8,2,68.57310248197236,68.78091730370366,51.2580993521
K40_incid,8,4,62.034386223342295,64.93755852640662,54.921835443
K40_incid,8,8,68.20290733011743,69.23392849730261,51.7295037756
K40_incid,8,10,64.19486706802195,64.50687491647383,51.9132841328
K40_incid,8,12,65.54723057808191,66.78015731861422,54.0657550189
K40_incid,8,13,65.16027510357719,66.74897541841553,52.8113096982
K40_incid,8,15,65.85577347568183,67.2359373722677,50.5699079402
K40_incid,8,18,63.5970378829299,64.8515615548914,53.515600865
K40_incid,8,19,61.82024206197536,64.22265244336307,54.5264677575
K40_incid,9,4,69.2776038173927,70.16046123601843,55.1802462667
K40_incid,9,6,66.0486863088389,67.44239487139244,54.6089193825
K40_incid,9,8,65.99915214956248,66.30348780609472,53.7596041909
K40_incid,9,9,62.51346626091539,64.16722516894743,52.333439187
K40_incid,9,10,65.61680037124944,68.19287672038632,50.7161969826
K40_incid,9,11,63.841304770322694,66.44780286929739,52.0273601924
K40_incid,9,12,65.36000785094427,66.23380399003236,53.1035598706
K40_incid,9,14,65.9862038084618,66.42810776619834,53.3621040395
K40_incid,9,15,63.149341889618526,65.18046731294228,51.8372524752
K40_incid,10,2,65.91181105253547,66.67206856380675,53.5097129603
K40_incid,10,3,65.68188656657526,67.04492406266255,52.2256291582
K40_incid,10,4,68.1100678142448,70.74380071923996,54.3333333333
K40_incid,10,5,63.94026062687466,65.11314591813765,52.0021426385
K40_incid,10,6,71.9611372708217,74.14192354057776,55.038691187
K40_incid,10,7,69.2187017721591,70.80948743600673,54.8965427606
K40_incid,10,8,67.58942962197384,68.89102188284787,56.224623803
K40_incid,10,13,67.02888391855852,69.1506173813554,56.1811434854
K40_incid,10,14,62.63552824374445,65.01114695830714,54.8701095462
K40_incid,11,1,64.80586351129348,65.5535379754193,54.7988609113
