folder,image,initial_radius,delta_radius,auto_withborder,auto_noborder
K60_incid,4,15,14,22,17
K60_incid,4,15,16,22,17
K60_incid,4,15,18,22,17
K60_incid,4,15,20,22,17
K60_incid,4,20,2,24,19
K60_incid,4,20,4,23,18
K60_incid,4,20,6,24,19
K60_incid,4,20,8,23,18
K60_incid,4,20,10,23,18
K60_incid,4,20,12,23,18
K60_incid,4,20,14,23,18
K60_incid,4,20,16,23,18
K60_incid,4,20,18,23,18
K60_incid,4,20,20,22,17
K60_incid,4,25,2,20,17
K60_incid,4,25,4,20,17
K60_incid,4,25,6,20,17
K60_incid,4,25,8,20,17
K60_incid,4,25,10,20,17
K60_incid,4,25,12,20,17
K60_incid,4,25,14,20,17
K60_incid,4,25,16,20,17
K60_incid,4,25,18,20,17
K60_incid,4,25,20,20,17
K60_incid,4,30,2,21,18
K60_incid,4,30,4,21,18
K60_incid,4,30,6,20,17
K60_incid,4,30,8,21,18
K60_incid,4,30,10,20,17
K60_incid,4,30,12,20,17
K60_incid,4,30,14,20,17
K60_incid,4,30,16,20,17
K60_incid,4,30,18,20,17
K60_incid,4,30,20,20,17
K60_incid,4,35,2,18,17
K60_incid,4,35,4,18,17
K60_incid,4,35,6,18,17
K60_incid,4,35,8,18,17
K60_incid,4,35,10,18,17
K60_incid,4,35,12,18,17
K60_incid,4,35,14,18,17
K60_incid,4,35,16,18,17
K60_incid,4,35,18,18,17
K60_incid,4,35,20,18,17
K60_incid,4,40,2,0,0
K60_incid,4,40,4,0,0
K60_incid,4,40,6,0,0
K60_incid,4,40,8,0,0
K60_incid,4,40,10,0,0
K60_incid,4,40,12,0,0
K60_incid,4,40,14,0,0
K60_incid,4,40,16,0,0
K60_incid,4,40,18,0,0
K60_incid,4,40,20,0,0
K60_incid,5,5,2,29,19
K60_incid,5,5,4,27,19
K60_incid,5,5,6,27,19
K60_incid,5,5,8,23,17
K60_incid,5,5,10,25,17
K60_incid,5,5,12,27,19
K60_incid,5,5,14,23,17
K60_incid,5,5,16,23,17
K60_incid,5,5,18,22,16
K60_incid,5,5,20,22,16
K60_incid,5,10,2,29,23
K60_incid,5,10,4,23,18
K60_incid,5,10,6,28,23
K60_incid,5,10,8,23,18
K60_incid,5,10,10,22,17
K60_incid,5,10,12,23,18
K60_incid,5,10,14,22,16
K60_incid,5,10,16,21,16
K60_incid,5,10,18,21,16
K60_incid,5,10,20,22,17
K60_incid,5,15,2,27,19
K60_incid,5,15,4,23,17
K60_incid,5,15,6,23,17
K60_incid,5,15,8,23,17
K60_incid,5,15,10,23,17
K60_incid,5,15,12,22,16
K60_incid,5,15,14,23,17
K60_incid,5,15,16,23,17
K60_incid,5,15,18,23,17
K60_incid,5,15,20,22,16
K60_incid,5,20,2,22,18
K60_incid,5,20,4,21,17
K60_incid,5,20,6,20,17
K60_incid,5,20,8,20,17
K60_incid,5,20,10,20,17
K60_incid,5,20,12,20,17
K60_incid,5,20,14,21,18
K60_incid,5,20,16,20,17
K60_incid,5,20,18,19,16
K60_incid,5,20,20,19,16
K60_incid,5,25,2,18,17
K60_incid,5,25,4,18,17
K60_incid,5,25,6,18,17
K60_incid,5,25,8,18,17
K60_incid,5,25,10,18,17
K60_incid,5,25,12,18,17
K60_incid,5,25,14,17,16
K60_incid,5,25,16,17,16
K60_incid,5,25,18,17,16
K60_incid,5,25,20,17,16
K60_incid,5,30,2,19,18
K60_incid,5,30,4,19,18
K60_incid,5,30,6,18,17
K60_incid,5,30,8,18,17
K60_incid,5,30,10,18,17
K60_incid,5,30,12,18,17
K60_incid,5,30,14,18,17
K60_incid,5,30,16,18,17
K60_incid,5,30,18,18,17
K60_incid,5,30,20,18,17
K60_incid,5,35,2,16,16
K60_incid,5,35,4,16,16
K60_incid,5,35,6,16,16
K60_incid,5,35,8,16,16
K60_incid,5,35,10,16,16
K60_incid,5,35,12,16,16
K60_incid,5,35,14,16,16
K60_incid,5,35,16,16,16
K60_incid,5,35,18,16,16
K60_incid,5,35,20,16,16
K60_incid,5,40,2,0,0
K60_incid,5,40,4,0,0
K60_incid,5,40,6,0,0
K60_incid,5,40,8,0,0
K60_incid,5,40,10,0,0
K60_incid,5,40,12,0,0
K60_incid,5,40,14,0,0
K60_incid,5,40,16,0,0
K60_incid,5,40,18,0,0
K60_incid,5,40,20,0,0
K60_incid,6,5,2,36,24
K60_incid,6,5,4,32,20
K60_incid,6,5,6,32,20
K60_incid,6,5,8,30,19
K60_incid,6,5,10,29,17
K60_incid,6,5,12,30,17
K60_incid,6,5,14,29,17
K60_incid,6,5,16,27,17
K60_incid,6,5,18,28,17
K60_incid,6,5,20,27,16
K60_incid,6,10,2,30,17
K60_incid,6,10,4,29,17
K60_incid,6,10,6,27,15
K60_incid,6,10,8,27,15
K60_incid,6,10,10,27,15
K60_incid,6,10,12,26,15
K60_incid,6,10,14,27,16
K60_incid,6,10,16,25,14
K60_incid,6,10,18,25,14
K60_incid,6,10,20,26,15
K60_incid,6,15,2,30,20
K60_incid,6,15,4,27,17
K60_incid,6,15,6,25,15
K60_incid,6,15,8,27,17
K60_incid,6,15,10,25,15
K60_incid,6,15,12,24,14
K60_incid,6,15,14,25,15
K60_incid,6,15,16,25,15
K60_incid,6,15,18,25,15
K60_incid,6,15,20,25,15
K60_incid,6,20,2,25,17
K60_incid,6,20,4,23,15
K60_incid,6,20,6,24,17
K60_incid,6,20,8,22,15
K60_incid,6,20,10,22,15
K60_incid,6,20,12,22,15
K60_incid,6,20,14,22,15
K60_incid,6,20,16,22,15
K60_incid,6,20,18,20,14
K60_incid,6,20,20,18,12
K60_incid,6,25,2,22,18
K60_incid,6,25,4,22,18
K60_incid,6,25,6,22,17
K60_incid,6,25,8,20,15
K60_incid,6,25,10,20,15
K60_incid,6,25,12,21,16
K60_incid,6,25,14,19,14
K60_incid,6,25,16,19,14
K60_incid,6,25,18,19,14
K60_incid,6,25,20,19,14
K60_incid,6,30,2,20,17
K60_incid,6,30,4,20,17
K60_incid,6,30,6,18,15
K60_incid,6,30,8,20,17
K60_incid,6,30,10,18,15
K60_incid,6,30,12,18,15
K60_incid,6,30,14,18,15
K60_incid,6,30,16,18,15
K60_incid,6,30,18,18,15
K60_incid,6,30,20,18,15
K60_incid,6,35,2,18,16
K60_incid,6,35,4,16,14
K60_incid,6,35,6,16,14
K60_incid,6,35,8,16,14
K60_incid,6,35,10,16,14
K60_incid,6,35,12,16,14
K60_incid,6,35,14,16,14
K60_incid,6,35,16,16,14
K60_incid,6,35,18,16,14
K60_incid,6,35,20,16,14
K60_incid,6,40,2,0,0
K60_incid,6,40,4,0,0
K60_incid,6,40,6,0,0
K60_incid,6,40,8,0,0
K60_incid,6,40,10,0,0
K60_incid,6,40,12,0,0
K60_incid,6,40,14,0,0
K60_incid,6,40,16,0,0
K60_incid,6,40,18,0,0
K60_incid,6,40,20,0,0
K60_incid,7,5,2,26,13
K60_incid,7,5,4,25,13
K60_incid,7,5,6,25,13
K60_incid,7,5,8,24,13
K60_incid,7,5,10,24,13
K60_incid,7,5,12,25,13
K60_incid,7,5,14,25,13
K60_incid,7,5,16,23,12
K60_incid,7,5,18,24,13
K60_incid,7,5,20,24,13
K60_incid,7,10,2,23,15
K60_incid,7,10,4,20,13
K60_incid,7,10,6,21,15
K60_incid,7,10,8,20,13
K60_incid,7,10,10,19,13
K60_incid,7,10,12,19,13
K60_incid,7,10,14,19,13
K60_incid,7,10,16,19,13
K60_incid,7,10,18,19,13
K60_incid,7,10,20,19,13
K60_incid,7,15,2,21,13
K60_incid,7,15,4,20,13
K60_incid,7,15,6,19,13
K60_incid,7,15,8,19,13
K60_incid,7,15,10,19,13
K60_incid,7,15,12,19,13
K60_incid,7,15,14,19,13
K60_incid,7,15,16,19,13
K60_incid,7,15,18,19,13
K60_incid,7,15,20,19,13
K60_incid,7,20,2,19,13
K60_incid,7,20,4,19,13
K60_incid,7,20,6,18,13
K60_incid,7,20,8,19,13
K60_incid,7,20,10,18,13
K60_incid,7,20,12,18,13
K60_incid,7,20,14,18,13
K60_incid,7,20,16,19,13
K60_incid,7,20,18,17,12
K60_incid,7,20,20,17,12
K60_incid,7,25,2,16,13
K60_incid,7,25,4,16,13
K60_incid,7,25,6,16,13
K60_incid,7,25,8,16,13
K60_incid,7,25,10,16,13
K60_incid,7,25,12,16,13
K60_incid,7,25,14,16,13
K60_incid,7,25,16,16,13
K60_incid,7,25,18,16,13
K60_incid,7,25,20,16,13
K60_incid,7,30,2,17,13
K60_incid,7,30,4,16,13
K60_incid,7,30,6,17,13
K60_incid,7,30,8,16,13
K60_incid,7,30,10,16,13
K60_incid,7,30,12,16,13
K60_incid,7,30,14,16,13
K60_incid,7,30,16,16,13
K60_incid,7,30,18,16,13
K60_incid,7,30,20,16,13
K60_incid,7,35,2,16,13
K60_incid,7,35,4,16,13
K60_incid,7,35,6,16,13
K60_incid,7,35,8,16,13
K60_incid,7,35,10,16,13
K60_incid,7,35,12,16,13
K60_incid,7,35,14,16,13
K60_incid,7,35,16,16,13
K60_incid,7,35,18,16,13
K60_incid,7,35,20,16,13
K60_incid,7,40,2,1,0
K60_incid,7,40,4,1,0
K60_incid,7,40,6,1,0
K60_incid,7,40,8,1,0
K60_incid,7,40,10,1,0
K60_incid,7,40,12,1,0
K60_incid,7,40,14,1,0
K60_incid,7,40,16,1,0
K60_incid,7,40,18,1,0
K60_incid,7,40,20,1,0
K60_incid,8,5,2,33,15
K60_incid,8,5,4,33,15
K60_incid,8,5,6,27,15
K60_incid,8,5,8,29,15
K60_incid,8,5,10,25,15
K60_incid,8,5,12,25,14
K60_incid,8,5,14,26,14
K60_incid,8,5,16,27,15
K60_incid,8,5,18,24,14
K60_incid,8,5,20,24,14
K60_incid,8,10,2,38,16
K60_incid,8,10,4,32,16
K60_incid,8,10,6,28,15
K60_incid,8,10,8,27,15
K60_incid,8,10,10,26,14
K60_incid,8,10,12,28,15
K60_incid,8,10,14,26,15
K60_incid,8,10,16,25,14
K60_incid,8,10,18,25,14
K60_incid,8,10,20,25,14
K60_incid,8,15,2,31,15
K60_incid,8,15,4,26,15
K60_incid,8,15,6,27,14
K60_incid,8,15,8,24,14
K60_incid,8,15,10,24,15
K60_incid,8,15,12,24,14
K60_incid,8,15,14,24,14
K60_incid,8,15,16,24,14
K60_incid,8,15,18,25,14
K60_incid,8,15,20,25,15
K60_incid,8,20,2,31,15
K60_incid,8,20,4,24,15
K60_incid,8,20,6,25,15
K60_incid,8,20,8,24,15
K60_incid,8,20,10,23,14
K60_incid,8,20,12,24,14
K60_incid,8,20,14,25,15
K60_incid,8,20,16,24,15
K60_incid,8,20,18,23,15
K60_incid,8,20,20,22,14
K60_incid,8,25,2,23,15
K60_incid,8,25,4,23,15
K60_incid,8,25,6,22,15
K60_incid,8,25,8,21,14
K60_incid,8,25,10,21,15
K60_incid,8,25,12,22,15
K60_incid,8,25,14,21,14
K60_incid,8,25,16,21,14
K60_incid,8,25,18,21,14
K60_incid,8,25,20,21,14
K60_incid,8,30,2,27,15
K60_incid,8,30,4,21,15
K60_incid,8,30,6,21,15
K60_incid,8,30,8,21,15
K60_incid,8,30,10,20,14
K60_incid,8,30,12,20,14
K60_incid,8,30,14,20,14
K60_incid,8,30,16,20,14
K60_incid,8,30,18,20,14
K60_incid,8,30,20,20,14
K60_incid,8,35,2,19,14
K60_incid,8,35,4,19,14
K60_incid,8,35,6,19,14
K60_incid,8,35,8,19,14
K60_incid,8,35,10,19,14
K60_incid,8,35,12,19,14
K60_incid,8,35,14,19,14
K60_incid,8,35,16,19,14
K60_incid,8,35,18,19,14
K60_incid,8,35,20,19,14
K60_incid,8,40,2,1,0
K60_incid,8,40,4,1,0
K60_incid,8,40,6,1,0
K60_incid,8,40,8,1,0
K60_incid,8,40,10,1,0
K60_incid,8,40,12,1,0
K60_incid,8,40,14,1,0
K60_incid,8,40,16,1,0
K60_incid,8,40,18,1,0
K60_incid,8,40,20,1,0
K60_incid,9,5,2,27,15
K60_incid,9,5,4,27,15
K60_incid,9,5,6,25,15
K60_incid,9,5,8,27,15
K60_incid,9,5,10,25,15
K60_incid,9,5,12,25,15
K60_incid,9,5,14,25,15
K60_incid,9,5,16,25,15
K60_incid,9,5,18,25,15
K60_incid,9,5,20,25,15
K60_incid,9,10,2,24,15
K60_incid,9,10,4,24,15
K60_incid,9,10,6,24,15
K60_incid,9,10,8,23,15
K60_incid,9,10,10,23,15
K60_incid,9,10,12,24,15
K60_incid,9,10,14,23,15
K60_incid,9,10,16,23,15
K60_incid,9,10,18,23,15
K60_incid,9,10,20,23,15
K60_incid,9,15,2,22,15
K60_incid,9,15,4,22,15
K60_incid,9,15,6,22,15
K60_incid,9,15,8,22,15
K60_incid,9,15,10,22,15
K60_incid,9,15,12,22,15
K60_incid,9,15,14,22,15
K60_incid,9,15,16,22,15
K60_incid,9,15,18,22,15
K60_incid,9,15,20,22,15
K60_incid,9,20,2,22,15
K60_incid,9,20,4,21,15
K60_incid,9,20,6,21,15
K60_incid,9,20,8,21,15
K60_incid,9,20,10,21,15
K60_incid,9,20,12,21,15
K60_incid,9,20,14,21,15
K60_incid,9,20,16,21,15
K60_incid,9,20,18,21,15
K60_incid,9,20,20,21,15
K60_incid,9,25,2,20,15
K60_incid,9,25,4,20,15
K60_incid,9,25,6,20,15
K60_incid,9,25,8,20,15
K60_incid,9,25,10,20,15
K60_incid,9,25,12,20,15
K60_incid,9,25,14,20,15
K60_incid,9,25,16,20,15
K60_incid,9,25,18,20,15
K60_incid,9,25,20,20,15
K60_incid,9,30,2,17,15
K60_incid,9,30,4,17,15
K60_incid,9,30,6,17,15
K60_incid,9,30,8,17,15
K60_incid,9,30,10,17,15
K60_incid,9,30,12,17,15
K60_incid,9,30,14,17,15
K60_incid,9,30,16,17,15
K60_incid,9,30,18,17,15
K60_incid,9,30,20,17,15
K60_incid,9,35,2,16,15
K60_incid,9,35,4,16,15
K60_incid,9,35,6,16,15
K60_incid,9,35,8,16,15
K60_incid,9,35,10,16,15
K60_incid,9,35,12,16,15
K60_incid,9,35,14,16,15
K60_incid,9,35,16,16,15
K60_incid,9,35,18,16,15
K60_incid,9,35,20,16,15
K60_incid,9,40,2,0,0
K60_incid,9,40,4,0,0
K60_incid,9,40,6,0,0
K60_incid,9,40,8,0,0
K60_incid,9,40,10,0,0
K60_incid,9,40,12,0,0
K60_incid,9,40,14,0,0
K60_incid,9,40,16,0,0
K60_incid,9,40,18,0,0
K60_incid,9,40,20,0,0
K60_incid,10,5,2,32,16
K60_incid,10,5,4,30,15
K60_incid,10,5,6,31,15
K60_incid,10,5,8,30,15
K60_incid,10,5,10,30,15
K60_incid,10,5,12,28,14
K60_incid,10,5,14,27,14
K60_incid,10,5,16,29,15
K60_incid,10,5,18,30,14
K60_incid,10,5,20,29,14
K60_incid,10,10,2,29,16
K60_incid,10,10,4,28,16
K60_incid,10,10,6,27,14
K60_incid,10,10,8,26,14
K60_incid,10,10,10,25,14
K60_incid,10,10,12,25,14
K60_incid,10,10,14,28,16
K60_incid,10,10,16,26,14
K60_incid,10,10,18,27,14
K60_incid,10,10,20,25,14
K60_incid,10,15,2,28,16
K60_incid,10,15,4,27,15
K60_incid,10,15,6,25,14
K60_incid,10,15,8,26,14
K60_incid,10,15,10,26,15
K60_incid,10,15,12,25,14
K60_incid,10,15,14,24,14
K60_incid,10,15,16,24,14
K60_incid,10,15,18,23,14
K60_incid,10,15,20,24,15
K60_incid,10,20,2,26,16
K60_incid,10,20,4,25,15
K60_incid,10,20,6,25,16
K60_incid,10,20,8,25,15
K60_incid,10,20,10,22,14
K60_incid,10,20,12,22,14
K60_incid,10,20,14,21,14
K60_incid,10,20,16,22,15
K60_incid,10,20,18,23,16
K60_incid,10,20,20,21,14
K60_incid,10,25,2,24,16
K60_incid,10,25,4,23,15
K60_incid,10,25,6,23,15
K60_incid,10,25,8,22,14
K60_incid,10,25,10,23,15
K60_incid,10,25,12,23,15
K60_incid,10,25,14,22,14
K60_incid,10,25,16,22,14
K60_incid,10,25,18,22,14
K60_incid,10,25,20,22,14
K60_incid,10,30,2,22,16
K60_incid,10,30,4,22,16
K60_incid,10,30,6,21,15
K60_incid,10,30,8,22,16
K60_incid,10,30,10,20,14
K60_incid,10,30,12,20,14
K60_incid,10,30,14,20,14
K60_incid,10,30,16,20,14
K60_incid,10,30,18,20,14
K60_incid,10,30,20,20,14
K60_incid,10,35,2,16,15
K60_incid,10,35,4,15,14
K60_incid,10,35,6,15,14
K60_incid,10,35,8,15,14
K60_incid,10,35,10,15,14
K60_incid,10,35,12,15,14
K60_incid,10,35,14,15,14
K60_incid,10,35,16,15,14
K60_incid,10,35,18,15,14
K60_incid,10,35,20,15,14
K60_incid,10,40,2,0,0
K60_incid,10,40,4,0,0
K60_incid,10,40,6,0,0
K60_incid,10,40,8,0,0
K60_incid,10,40,10,0,0
K60_incid,10,40,12,0,0
K60_incid,10,40,14,0,0
K60_incid,10,40,16,0,0
K60_incid,10,40,18,0,0
K60_incid,10,40,20,0,0
K60_incid,11,5,2,30,19
K60_incid,11,5,4,21,13
K60_incid,11,5,6,20,13
K60_incid,11,5,8,19,13
K60_incid,11,5,10,19,12
K60_incid,11,5,12,18,12
K60_incid,11,5,14,18,12
K60_incid,11,5,16,19,13
K60_incid,11,5,18,18,12
K60_incid,11,5,20,19,12
K60_incid,11,10,2,24,16
K60_incid,11,10,4,21,14
K60_incid,11,10,6,19,12
K60_incid,11,10,8,19,12
K60_incid,11,10,10,19,12
K60_incid,11,10,12,19,12
K60_incid,11,10,14,22,14
K60_incid,11,10,16,19,12
K60_incid,11,10,18,19,12
K60_incid,11,10,20,19,12
K60_incid,11,15,2,26,18
K60_incid,11,15,4,24,17
K60_incid,11,15,6,24,17
K60_incid,11,15,8,24,17
K60_incid,11,15,10,18,12
K60_incid,11,15,12,24,17
K60_incid,11,15,14,17,12
K60_incid,11,15,16,17,12
K60_incid,11,15,18,17,12
K60_incid,11,15,20,17,12
K60_incid,11,20,2,21,15
K60_incid,11,20,4,19,13
K60_incid,11,20,6,19,14
K60_incid,11,20,8,18,13
K60_incid,11,20,10,17,12
K60_incid,11,20,12,17,12
K60_incid,11,20,14,17,12
K60_incid,11,20,16,18,13
K60_incid,11,20,18,19,14
K60_incid,11,20,20,17,12
K60_incid,11,25,2,26,18
K60_incid,11,25,4,19,13
K60_incid,11,25,6,19,13
K60_incid,11,25,8,18,12
K60_incid,11,25,10,18,12
K60_incid,11,25,12,19,13
K60_incid,11,25,14,25,17
K60_incid,11,25,16,18,12
K60_incid,11,25,18,18,12
K60_incid,11,25,20,18,12
K60_incid,11,30,2,18,15
K60_incid,11,30,4,17,14
K60_incid,11,30,6,16,13
K60_incid,11,30,8,17,14
K60_incid,11,30,10,15,12
K60_incid,11,30,12,15,12
K60_incid,11,30,14,15,12
K60_incid,11,30,16,15,12
K60_incid,11,30,18,15,12
K60_incid,11,30,20,15,12
K60_incid,11,35,2,22,18
K60_incid,11,35,4,21,17
K60_incid,11,35,6,14,12
K60_incid,11,35,8,14,12
K60_incid,11,35,10,14,12
K60_incid,11,35,12,14,12
K60_incid,11,35,14,14,12
K60_incid,11,35,16,14,12
K60_incid,11,35,18,14,12
K60_incid,11,35,20,14,12
K60_incid,11,40,2,1,1
K60_incid,11,40,4,1,1
K60_incid,11,40,6,1,1
K60_incid,11,40,8,1,1
K60_incid,11,40,10,1,1
K60_incid,11,40,12,1,1
K60_incid,11,40,14,1,1
K60_incid,11,40,16,1,1
K60_incid,11,40,18,1,1
K60_incid,11,40,20,1,1
K60_incid,12,5,2,24,19
K60_incid,12,5,4,23,17
K60_incid,12,5,6,23,17
K60_incid,12,5,8,22,16
K60_incid,12,5,10,22,16
K60_incid,12,5,12,21,15
K60_incid,12,5,14,21,15
K60_incid,12,5,16,21,15
K60_incid,12,5,18,20,14
K60_incid,12,5,20,20,14
K60_incid,12,10,2,24,18
K60_incid,12,10,4,24,18
K60_incid,12,10,6,20,15
K60_incid,12,10,8,20,15
K60_incid,12,10,10,20,15
K60_incid,12,10,12,20,15
K60_incid,12,10,14,22,17
K60_incid,12,10,16,19,14
K60_incid,12,10,18,19,14
K60_incid,12,10,20,20,15
K60_incid,12,15,2,23,19
K60_incid,12,15,4,21,16
K60_incid,12,15,6,20,15
K60_incid,12,15,8,20,15
K60_incid,12,15,10,21,16
K60_incid,12,15,12,19,14
K60_incid,12,15,14,20,15
K60_incid,12,15,16,20,15
K60_incid,12,15,18,20,15
K60_incid,12,15,20,21,16
K60_incid,12,20,2,23,18
K60_incid,12,20,4,20,16
K60_incid,12,20,6,22,18
K60_incid,12,20,8,20,16
K60_incid,12,20,10,19,15
K60_incid,12,20,12,19,15
K60_incid,12,20,14,19,15
K60_incid,12,20,16,20,16
K60_incid,12,20,18,21,17
K60_incid,12,20,20,18,14
K60_incid,12,25,2,22,19
K60_incid,12,25,4,21,17
K60_incid,12,25,6,20,16
K60_incid,12,25,8,19,15
K60_incid,12,25,10,20,16
K60_incid,12,25,12,19,15
K60_incid,12,25,14,18,14
K60_incid,12,25,16,18,14
K60_incid,12,25,18,18,14
K60_incid,12,25,20,18,14
K60_incid,12,30,2,22,18
K60_incid,12,30,4,22,18
K60_incid,12,30,6,20,16
K60_incid,12,30,8,21,18
K60_incid,12,30,10,18,15
K60_incid,12,30,12,18,15
K60_incid,12,30,14,18,15
K60_incid,12,30,16,18,15
K60_incid,12,30,18,18,15
K60_incid,12,30,20,18,15
K60_incid,12,35,2,20,18
K60_incid,12,35,4,19,16
K60_incid,12,35,6,19,16
K60_incid,12,35,8,19,16
K60_incid,12,35,10,19,16
K60_incid,12,35,12,19,16
K60_incid,12,35,14,19,16
K60_incid,12,35,16,19,16
K60_incid,12,35,18,19,16
K60_incid,12,35,20,19,16
K60_incid,12,40,2,0,0
K60_incid,12,40,4,0,0
K60_incid,12,40,6,0,0
K60_incid,12,40,8,0,0
K60_incid,12,40,10,0,0
K60_incid,12,40,12,0,0
K60_incid,12,40,14,0,0
K60_incid,12,40,16,0,0
K60_incid,12,40,18,0,0
K60_incid,12,40,20,0,0
K60_incid,13,5,2,30,16
K60_incid,13,5,4,27,15
K60_incid,13,5,6,26,14
K60_incid,13,5,8,27,15
K60_incid,13,5,10,26,14
K60_incid,13,5,12,26,14
K60_incid,13,5,14,26,14
K60_incid,13,5,16,26,14
K60_incid,13,5,18,24,13
K60_incid,13,5,20,24,13
K60_incid,13,10,2,26,16
K60_incid,13,10,4,25,15
K60_incid,13,10,6,24,14
K60_incid,13,10,8,23,14
K60_incid,13,10,10,23,14
K60_incid,13,10,12,24,14
K60_incid,13,10,14,23,14
K60_incid,13,10,16,22,13
K60_incid,13,10,18,23,14
K60_incid,13,10,20,23,14
K60_incid,13,15,2,26,16
K60_incid,13,15,4,25,15
K60_incid,13,15,6,25,15
K60_incid,13,15,8,22,14
K60_incid,13,15,10,22,14
K60_incid,13,15,12,24,14
K60_incid,13,15,14,22,14
K60_incid,13,15,16,22,14
K60_incid,13,15,18,22,14
K60_incid,13,15,20,22,14
K60_incid,13,20,2,24,16
K60_incid,13,20,4,22,15
K60_incid,13,20,6,22,15
K60_incid,13,20,8,22,15
K60_incid,13,20,10,21,14
K60_incid,13,20,12,21,14
K60_incid,13,20,14,21,14
K60_incid,13,20,16,22,15
K60_incid,13,20,18,21,14
K60_incid,13,20,20,20,13
K60_incid,13,25,2,23,16
K60_incid,13,25,4,20,15
K60_incid,13,25,6,20,15
K60_incid,13,25,8,19,14
K60_incid,13,25,10,19,14
K60_incid,13,25,12,19,14
K60_incid,13,25,14,18,13
K60_incid,13,25,16,18,13
K60_incid,13,25,18,18,13
K60_incid,13,25,20,18,13
K60_incid,13,30,2,20,16
K60_incid,13,30,4,19,15
K60_incid,13,30,6,19,15
K60_incid,13,30,8,19,15
K60_incid,13,30,10,18,14
K60_incid,13,30,12,18,14
K60_incid,13,30,14,18,14
K60_incid,13,30,16,18,14
K60_incid,13,30,18,18,14
K60_incid,13,30,20,18,14
K60_incid,13,35,2,18,15
K60_incid,13,35,4,17,14
K60_incid,13,35,6,17,14
K60_incid,13,35,8,17,14
K60_incid,13,35,10,17,14
K60_incid,13,35,12,17,14
K60_incid,13,35,14,17,14
K60_incid,13,35,16,17,14
K60_incid,13,35,18,17,14
K60_incid,13,35,20,17,14
K60_incid,13,40,2,1,1
K60_incid,13,40,4,1,1
K60_incid,13,40,6,1,1
K60_incid,13,40,8,1,1
K60_incid,13,40,10,1,1
K60_incid,13,40,12,1,1
K60_incid,13,40,14,1,1
K60_incid,13,40,16,1,1
K60_incid,13,40,18,1,1
K60_incid,13,40,20,1,1
K60_incid,14,5,2,54,37
K60_incid,14,5,4,47,33
K60_incid,14,5,6,38,23
K60_incid,14,5,8,34,21
K60_incid,14,5,10,36,25
K60_incid,14,5,12,27,16
K60_incid,14,5,14,34,24
K60_incid,14,5,16,28,17
K60_incid,14,5,18,27,15
K60_incid,14,5,20,28,18
K60_incid,14,10,2,43,24
K60_incid,14,10,4,39,21
K60_incid,14,10,6,37,23
K60_incid,14,10,8,37,21
K60_incid,14,10,10,30,18
K60_incid,14,10,12,34,21
K60_incid,14,10,14,27,15
K60_incid,14,10,16,30,16
K60_incid,14,10,18,27,16
K60_incid,14,10,20,27,16
K60_incid,14,15,2,50,35
K60_incid,14,15,4,36,23
K60_incid,14,15,6,34,24
K60_incid,14,15,8,30,18
K60_incid,14,15,10,36,25
K60_incid,14,15,12,26,16
K60_incid,14,15,14,27,16
K60_incid,14,15,16,26,16
K60_incid,14,15,18,34,24
K60_incid,14,15,20,32,21
K60_incid,14,20,2,39,24
K60_incid,14,20,4,34,24
K60_incid,14,20,6,30,18
K60_incid,14,20,8,31,21
K60_incid,14,20,10,28,18
K60_incid,14,20,12,26,17
K60_incid,14,20,14,32,21
K60_incid,14,20,16,30,20
K60_incid,14,20,18,24,14
K60_incid,14,20,20,25,15
K60_incid,14,25,2,42,33
K60_incid,14,25,4,40,31
K60_incid,14,25,6,30,23
K60_incid,14,25,8,34,28
K60_incid,14,25,10,32,25
K60_incid,14,25,12,28,21
K60_incid,14,25,14,24,18
K60_incid,14,25,16,24,18
K60_incid,14,25,18,24,18
K60_incid,14,25,20,24,18
K60_incid,14,30,2,30,24
K60_incid,14,30,4,27,21
K60_incid,14,30,6,25,21
K60_incid,14,30,8,21,17
K60_incid,14,30,10,22,18
K60_incid,14,30,12,19,16
K60_incid,14,30,14,19,16
K60_incid,14,30,16,19,16
K60_incid,14,30,18,19,16
K60_incid,14,30,20,19,16
K60_incid,14,35,2,21,19
K60_incid,14,35,4,21,19
K60_incid,14,35,6,21,19
K60_incid,14,35,8,21,19
K60_incid,14,35,10,21,19
K60_incid,14,35,12,21,19
K60_incid,14,35,14,21,19
K60_incid,14,35,16,21,19
K60_incid,14,35,18,21,19
K60_incid,14,35,20,21,19
K60_incid,14,40,2,5,3
K60_incid,14,40,4,5,3
K60_incid,14,40,6,5,3
K60_incid,14,40,8,5,3
K60_incid,14,40,10,5,3
K60_incid,14,40,12,5,3
K60_incid,14,40,14,5,3
K60_incid,14,40,16,5,3
K60_incid,14,40,18,5,3
K60_incid,14,40,20,5,3
K60_incid,15,5,2,26,19
K60_incid,15,5,4,25,19
K60_incid,15,5,6,23,15
K60_incid,15,5,8,25,19
K60_incid,15,5,10,22,15
K60_incid,15,5,12,22,15
K60_incid,15,5,14,22,15
K60_incid,15,5,16,24,17
K60_incid,15,5,18,21,14
K60_incid,15,5,20,22,15
K60_incid,15,10,2,22,19
K60_incid,15,10,4,20,17
K60_incid,15,10,6,19,16
K60_incid,15,10,8,19,15
K60_incid,15,10,10,21,17
K60_incid,15,10,12,19,16
K60_incid,15,10,14,20,16
K60_incid,15,10,16,19,15
K60_incid,15,10,18,19,15
