,folder,image,object,minor_axis,major_axis,mean_gray
398,K20_incid,11,15,70.95999882057536,71.51094951369106,55.0379206429
399,K20_incid,11,16,66.6496753146465,68.15648244136999,54.723063973100004
400,K20_incid,11,17,67.33507153253626,69.05102196741568,54.415296052600006
401,K20_incid,11,21,68.88223135261484,70.36005904982787,54.741256902399996
402,K20_incid,11,22,65.53881427655966,68.39638404317735,55.0753483082
403,K20_incid,11,23,69.24038738688404,69.49213207529282,54.827065678000004
404,K20_incid,11,26,69.17251591660272,69.68664613137264,56.299391695299995
405,K20_incid,11,27,68.73959280671588,68.99967193667595,56.608275120900004
406,K20_incid,11,28,68.89685020980858,72.14243544382066,56.1535695942
407,K20_incid,12,4,68.17628928461686,69.31810930397917,58.126381029399994
408,K20_incid,12,9,67.53421179778948,69.013457466012,56.3710382514
409,K20_incid,12,11,67.17654543205066,68.22610698305355,56.6382328425
410,K20_incid,12,13,67.30426517736413,68.2449661116304,55.6052120876
411,K20_incid,12,15,66.27556130331722,68.25744402468699,53.4346846847
412,K20_incid,12,18,67.11915715550242,67.51568906272645,53.6559865093
413,K20_incid,12,22,66.76080807827957,68.7743145479964,53.0773925104
414,K20_incid,12,23,66.92685210090305,69.54187469198735,52.9510259918
415,K20_incid,12,24,71.0842192611237,72.37131622995369,54.4351485149
416,K20_incid,12,25,67.87824991165122,69.87326498366134,53.3090762621
417,K20_incid,12,26,68.75097507564271,70.34038236977243,54.88754279689999
418,K20_incid,12,27,70.41296655304214,71.92573897925578,55.4239376414
419,K20_incid,13,6,68.84279965296899,70.75395583549628,53.7628138075
420,K20_incid,13,7,68.19652070489558,69.35639448464829,54.7594936709
421,K20_incid,13,8,68.50168488173743,69.03680079969426,54.5779692971
422,K20_incid,13,10,67.71442629265414,69.50369878561564,54.006765899899996
423,K20_incid,13,11,67.71563241914811,70.02508248839834,52.785541521099994
424,K20_incid,13,15,69.48499970651072,70.72753263965303,52.635986518
425,K20_incid,13,19,67.96691727764926,69.83557376302291,54.8150831991
426,K20_incid,13,21,70.57633192646999,70.93856072478837,54.081404222799996
427,K20_incid,14,3,68.25268526478911,70.38670356767402,63.1579644845
428,K20_incid,14,5,67.69240476446609,69.26036714012825,54.3734383487
429,K20_incid,14,9,68.77368806800848,69.6689464704792,55.9657188413
430,K20_incid,14,10,66.96886765462078,69.24715337988137,57.4071938495
431,K20_incid,14,14,69.18641750518181,69.8966410035261,53.031068983699996
432,K20_incid,14,15,70.40621422425848,71.27226093011494,54.1799035778
433,K20_incid,14,17,70.04963544184011,71.86438685378194,52.6465975209
434,K20_incid,14,19,70.26391353254468,70.86683450427749,53.86342711
435,K20_incid,14,20,69.11161288834046,71.0831113512033,53.0961638154
436,K20_incid,15,2,68.33021033155379,69.26596007977228,58.32131324
437,K20_incid,15,9,69.06432337540716,70.86273884582631,55.1100702576
438,K20_incid,15,10,67.40880022893379,68.85074216484911,57.3594950604
439,K20_incid,15,11,69.82728878736165,72.05073249404211,54.2458227848
440,K20_incid,15,13,69.42030302988631,69.95518332884883,56.227117755
441,K20_incid,15,14,71.32623300480714,72.51176716482398,51.845850775699994
442,K20_incid,15,15,70.23970517681967,72.44081322999789,55.402252816
443,K20_incid,15,16,68.7893475420085,70.35178303095798,55.986838641700004
444,K20_incid,15,17,70.14450102814702,71.1474297340678,54.0597243492
445,K20_incid,15,18,69.53062019701365,70.49740789555653,53.9916839917
446,K20_incid,15,19,66.91802331654402,69.31737465917111,55.4443834112
447,K20_incid,15,20,68.1812689618548,69.51109611433438,54.4235420586
448,K20_incid,15,21,67.14402766361853,68.30453365283533,56.451287793999995
449,K20_incid,15,24,68.50935745515893,69.92104646508285,54.4442967296
450,K20_incid,15,27,68.3528737429006,69.24700009507978,54.35226049520001
451,K20_incid,15,28,69.02136413904266,69.72028683238331,55.096876654300004
452,K20_incid,16,3,68.55722639576878,70.00859937819054,59.00982996810001
453,K20_incid,16,4,68.3874283354515,69.4565615891403,58.4836461126
454,K20_incid,16,5,67.58214122886096,68.68692851892587,58.256515775
455,K20_incid,16,6,70.04788756444029,70.46560990000798,54.318885448900005
456,K20_incid,16,7,68.47923487141236,69.4210941877331,57.3417449664
457,K20_incid,16,8,69.41277640551175,71.30968336868399,53.6544893234
458,K20_incid,16,9,67.41313643444748,69.24713044479546,57.9255319149
459,K20_incid,16,10,66.06172989114057,69.22290391916273,55.800055694799994
460,K20_incid,16,11,68.31109188022016,68.68414839058964,53.0458740499
461,K20_incid,16,12,69.57020884246171,70.43022833154973,51.810550935600006
462,K20_incid,16,13,68.4618348355921,69.50268405887937,52.9769313305
463,K20_incid,16,14,66.8731152123796,68.02431978003762,52.892134831499995
464,K20_incid,16,15,68.15703441346118,69.82766628410333,52.1905271608
465,K20_incid,16,16,69.1733459151248,70.30165245041685,52.1220214716
466,K20_incid,16,17,67.7807367408296,71.0347565318998,53.5863528167
467,K20_incid,17,1,68.27872567890604,70.82962449787215,54.1011058452
468,K20_incid,17,2,67.86897631315246,70.56616951910526,55.204998670600006
469,K20_incid,17,3,69.7047072563648,70.02648696744065,55.2882859379
470,K20_incid,17,4,67.65081466568833,69.33197490590621,53.495248438800004
471,K20_incid,17,5,68.56496287740248,70.56393502298162,55.3387733614
472,K20_incid,17,6,69.81451765550145,72.17902555682656,53.638109678999996
473,K20_incid,17,7,68.12207795219337,70.09368664656168,53.8445333333
474,K20_incid,17,8,68.18915596876495,70.66437077943391,53.8409090909
475,K20_incid,17,20,68.07051842295355,68.7821066901633,53.269314472299996
476,K20_incid,17,24,68.33043720608146,71.26386185371621,54.1530211875
477,K20_incid,18,4,69.20640283430434,70.50773432950086,54.241118077299994
478,K20_incid,18,5,68.8373139557691,69.24173256745803,55.5806365338
479,K20_incid,18,6,70.49188655158156,71.47214153205066,54.1665401164
480,K20_incid,18,8,69.58876826946509,70.80030484812616,55.557483169300006
481,K20_incid,18,9,68.96874640657526,70.25700373510759,55.0850447604
482,K20_incid,18,11,68.42767266239294,69.8372952490646,54.2477994132
483,K20_incid,18,12,69.89992457284521,71.90508605706755,54.1144089295
484,K20_incid,18,13,68.63101856481634,69.90904122857157,54.7093517535
485,K20_incid,18,20,70.1772878180797,71.49246306415917,56.2874936451
486,K20_incid,19,4,69.2587589518879,69.5742272481437,54.795081967200005
487,K20_incid,19,5,68.34644886696208,68.55086870986443,56.2875781462
488,K20_incid,19,8,66.99419390194677,68.03878834329598,53.2229673093
489,K20_incid,19,9,67.57612772954967,68.33857889577013,55.1191724138
490,K20_incid,19,10,67.72778920406012,68.0333742686746,52.8648424544
491,K20_incid,19,11,68.74182700189097,69.2977963862677,55.1909090909
492,K20_incid,19,13,68.77061915928276,71.8602524516809,52.8479381443
493,K20_incid,19,14,68.75147789930625,69.8911105878916,53.8719851577
494,K20_incid,19,15,68.7608774354941,70.55349993632373,53.481491205
495,K20_incid,19,16,67.90031192681876,69.26961026281745,53.6937449228
496,K20_incid,19,17,69.44626666175809,71.43644674417398,52.520410783100004
497,K20_incid,19,20,69.75889403240375,70.46457936433809,52.8582901554
498,K20_incid,19,21,67.32201563346534,67.79421755296993,52.3865475858
499,K20_incid,19,22,67.22005930162037,68.20105023426288,52.6248958044
500,K20_incid,19,23,68.14707917731643,69.05903084643077,54.641677943199994
501,K20_incid,19,24,68.70188800774365,69.63883825229863,57.3751331203
502,K20_incid,19,25,68.14324904089668,69.96935174693647,53.6447649573
503,K20_incid,20,7,66.74715539750513,69.28328685749983,57.440981798100005
504,K20_incid,20,9,66.19553231073375,68.10461402847325,56.0062270025
505,K20_incid,20,11,68.29789209952877,69.03026095032281,58.5878853434
506,K20_incid,20,12,69.99770734032553,71.06632526110063,53.893104332200004
507,K20_incid,20,14,68.30925359437248,69.42475204364773,56.1121570737
508,K20_incid,20,16,68.28437938465814,69.04972043004629,54.673519069499996
509,K20_incid,20,17,69.09040587389282,69.9588314370042,54.9300791557
510,K20_incid,20,19,68.48468644615407,69.94977739274957,56.3955283471
511,K20_incid,20,20,67.96158407805153,69.69948335741384,54.9733441034
512,K20_incid,20,24,70.18171028104065,71.50958216816876,54.4032012195
513,K30_incid,1,4,65.31027639540753,66.1033354388004,56.9772727273
514,K30_incid,1,5,64.68705660558625,66.96876777322561,53.8275963519
515,K30_incid,1,7,70.05524365483856,72.76045084701737,52.31675
516,K30_incid,1,8,64.61466665742822,67.40835098069654,56.723229958999994
517,K30_incid,1,10,66.21945115629853,67.96126199899058,57.4927782498
518,K30_incid,1,11,65.32588380566004,67.49837482851714,53.941873915600006
519,K30_incid,1,13,64.8813261987556,66.0249299795437,55.6206486165
520,K30_incid,1,14,64.62198496869954,66.23354404651421,53.6149493746
521,K30_incid,1,15,64.76909438267187,67.59910196355712,54.437554585200004
522,K30_incid,1,16,64.26746280714394,65.75452240027339,54.9097767049
523,K30_incid,1,17,66.33038692453505,66.60186985448695,55.25267109439999
524,K30_incid,1,18,64.93815842349821,65.58624377104044,55.4474708171
525,K30_incid,1,19,65.81922921122391,66.45108164366577,55.3342074592
526,K30_incid,1,20,64.53682295622933,66.22455964204767,53.908141962399995
527,K30_incid,2,7,64.7518068645948,65.28227028477528,55.93158529229999
528,K30_incid,2,10,64.11522448098367,66.09026645415267,54.854436090200004
529,K30_incid,2,12,64.13660999816207,64.94156857183123,54.679204893000005
530,K30_incid,2,13,67.6645059796646,68.7977190543906,53.2462380301
531,K30_incid,2,14,64.88375651566211,65.28476015016473,55.355081178599995
532,K30_incid,2,16,62.335120678089716,63.87938222899746,54.53024
533,K30_incid,2,18,65.14375683274443,65.74176701703614,55.5388046387
534,K30_incid,2,19,65.63038615265239,66.65399899805743,56.457641921400004
535,K30_incid,2,20,63.83901978119532,65.09509488823464,53.5602206558
536,K30_incid,2,21,65.30767263093948,66.37905091624751,55.1715628672
537,K30_incid,2,22,62.1603516468886,63.016370764415996,53.634590377100004
538,K30_incid,2,24,64.48409499219329,66.21427551145415,53.1816283925
539,K30_incid,3,4,66.64194421030925,67.77322781585225,57.1305328447
540,K30_incid,3,5,67.60262902714236,68.42888188532014,53.1351500138
541,K30_incid,3,6,66.14461510988768,67.48754199380197,56.27303851640001
542,K30_incid,3,7,66.63460813404518,67.75788469820837,51.7932882121
543,K30_incid,3,8,65.13728756535575,66.42014301607708,58.04474536359999
544,K30_incid,3,14,63.3063202734057,64.54543726071697,54.73730134
545,K30_incid,3,15,63.6639377785935,64.40579685237411,51.2183908046
546,K30_incid,3,16,64.776558362129,67.50413455571342,52.28737977270001
547,K30_incid,3,18,68.32191618833089,69.92969071526468,52.54690831560001
548,K30_incid,3,19,64.61369207465043,67.13372142302771,51.8829755954
549,K30_incid,3,20,64.79925472782476,66.48789976267855,51.20491560560001
550,K30_incid,4,4,66.34106305897912,67.69487408055305,52.552750992600004
551,K30_incid,4,5,65.50042669534021,67.25828887058388,53.4015611448
552,K30_incid,4,6,65.16306557704132,66.98246856252014,54.705865188199994
553,K30_incid,4,8,65.09208279491685,66.18916584015679,51.7794856636
554,K30_incid,4,9,67.89017239800047,68.9489624457335,50.8403155604
555,K30_incid,4,14,66.21139706701663,67.58995123319028,51.4897552647
556,K30_incid,4,18,65.60545282908484,68.42624678517656,52.1672354949
557,K30_incid,4,19,67.36117919971103,69.19573748200892,49.6319102354
558,K30_incid,4,20,65.42098683063598,66.53798912196119,52.039543058
559,K30_incid,4,23,66.52628352202315,68.27377859266575,56.6201180107
560,K30_incid,5,3,64.90562387625685,66.61007217214893,54.64024749560001
561,K30_incid,5,6,64.96620752139404,66.06133978773774,51.417631344600004
562,K30_incid,5,7,65.79714607135135,66.27166150139023,53.1936897458
563,K30_incid,5,8,65.00851779332804,65.31089226128431,52.770477047700005
564,K30_incid,5,9,62.1892846506528,64.01298150656856,53.90976
565,K30_incid,5,10,63.50611846005615,64.20858772324286,55.519212746
566,K30_incid,5,12,64.51277718791476,64.98527495249938,52.29726443770001
567,K30_incid,5,13,64.07048975833472,64.76939735523533,52.338858195200004
568,K30_incid,5,15,66.56999864892805,66.77774315079962,54.8681570651
569,K30_incid,5,16,65.01504208065606,66.80428092596878,54.1648577295
570,K30_incid,5,18,62.956051140099106,64.39879656459767,55.388749214300006
571,K30_incid,6,5,63.41930619040186,65.01093971414248,53.3794808405
572,K30_incid,6,6,65.63823069800371,66.24078690939689,55.035745678299996
573,K30_incid,6,8,67.52760136389773,68.69591354476024,52.4556440538
574,K30_incid,6,9,62.28070533108086,62.99253855338632,52.0900520156
575,K30_incid,6,11,64.01822737001704,65.71987877901347,54.0266505148
576,K30_incid,6,12,66.49270118681568,66.56515862154197,51.5125468705
577,K30_incid,6,13,65.24842902090063,65.66647593689403,52.838786436599996
578,K30_incid,6,14,63.75880587581043,65.77579197370396,51.585054678
579,K30_incid,6,15,64.76769298926143,65.24996237181288,51.1254145312
580,K30_incid,6,16,65.00946683832494,65.90427194304944,50.6089800773
581,K30_incid,6,17,63.58304665185139,65.26302339068057,51.412035615600004
582,K30_incid,6,18,65.93125862210604,66.09462246673361,52.0233849752
583,K30_incid,6,19,65.59964091210269,68.07029669297745,54.7685502283
584,K30_incid,6,20,66.31321474233215,67.5877781333601,52.1145537237
585,K30_incid,7,5,65.12576657290403,66.63554215862301,53.5969447709
586,K30_incid,7,7,63.35595198077263,64.08616996106133,52.704203262200004
587,K30_incid,7,8,64.40916856252576,67.48226502870483,56.628227699499995
588,K30_incid,7,10,62.55897746695588,62.85829286575849,51.7321891192
589,K30_incid,7,11,64.56125000054448,65.54303017917103,54.8435148962
590,K30_incid,7,18,64.93615035299773,66.10200914776877,50.598338771899996
591,K30_incid,7,20,66.84130914481871,68.00958700276333,51.5655462185
592,K30_incid,7,21,63.93047412598854,65.21573580479593,51.3231521075
593,K30_incid,7,24,61.33351296547498,62.84002552554738,50.8580879921
594,K30_incid,8,9,66.22087418475364,66.24968805995796,53.966618287399996
595,K30_incid,8,12,67.2367068053144,67.68654852237165,54.4373251259
596,K30_incid,8,13,62.40478756212468,63.729533340096225,53.332692923500005
597,K30_incid,8,14,63.60833267099164,63.920622394432385,50.9226190476
598,K30_incid,8,16,64.2056206111711,64.89221692402676,54.999694376499995
599,K30_incid,8,18,66.32389661923624,66.92610802066594,54.604591104700006
600,K30_incid,8,24,64.03291285623276,64.39041735022144,55.160284126
601,K30_incid,8,25,63.18063087836728,64.19767429887655,53.8724874372
602,K30_incid,8,26,61.853772807511604,63.263645933856566,58.2467447917
604,K30_incid,9,7,65.57170821869327,66.54914967971192,55.678727750200004
605,K30_incid,9,8,66.57933384045201,68.37826957354476,55.969790209799996
606,K30_incid,9,10,64.61110249830558,65.29716284575247,56.4073067633
607,K30_incid,9,11,64.88000667891652,67.11523497890131,53.7788827142
608,K30_incid,9,14,65.3939134955908,66.40329973728532,55.4545454545
609,K30_incid,9,15,65.67058861404385,68.1966867647744,52.397895335600005
610,K30_incid,9,16,66.69877584642822,68.3689569399769,52.4068695895
611,K30_incid,9,17,66.77830395793937,67.32955073015538,54.291702067399996
612,K30_incid,9,18,64.82050108498403,65.32320858375017,52.0935338346
613,K30_incid,9,20,66.57226164966355,67.09990006618503,53.1701824401
614,K30_incid,9,21,66.01876243087875,67.98917587127487,52.037163120600006
615,K30_incid,9,22,65.59704815504001,67.35621910432383,53.8368405881
616,K30_incid,9,23,67.20179196282517,69.06046044560692,51.2741005218
617,K30_incid,9,25,66.77995408109595,67.77516283254792,53.836803601599996
618,K30_incid,9,26,65.91434455572012,67.00714716423744,56.5043277553
619,K30_incid,10,4,62.13793297343909,62.92774273750779,53.3667752443
620,K30_incid,10,5,64.94137719792181,64.98947290749207,52.808086904
621,K30_incid,10,6,66.12695383830939,67.75546734743993,52.712172923800004
622,K30_incid,10,11,63.26639358264023,64.9815030822417,52.4408302354
623,K30_incid,10,12,60.91695670491579,62.73473164470013,54.090696898999994
624,K30_incid,10,14,61.564879375160466,62.25330396449439,54.6637845028
625,K30_incid,10,15,65.37765363792116,65.92181692807704,51.83835697399999
626,K30_incid,10,16,63.71874113406634,65.49114221110938,54.165902841400005
627,K30_incid,10,17,63.986415313662185,64.94773727413768,51.9325773828
628,K30_incid,10,18,64.22611447696687,66.78577693274131,53.0083160083
629,K30_incid,10,19,62.914459807927244,65.24380258392115,52.0816009929
630,K30_incid,10,20,66.13574528484837,66.99601453734628,52.9114688129
631,K30_incid,10,21,62.72725637443041,64.41938917345,52.2685156004
632,K30_incid,11,1,61.39542392645341,64.14265488584503,59.715905409799994
633,K30_incid,11,3,60.890006229834,63.74807155384866,62.9455201838
634,K30_incid,11,8,64.4995480115621,65.66216991358027,57.2469172932
635,K30_incid,11,9,64.69927897923452,65.521813193117,63.5655048077
636,K30_incid,11,10,65.00568659353227,68.03825630992687,56.694524495699994
637,K30_incid,11,11,62.38536910457239,64.44070085032402,55.335340728999995
638,K30_incid,11,12,66.04618707243634,67.73389000205366,58.5236332574
639,K30_incid,11,13,63.6093826326027,65.10008040624771,58.931713318999996
640,K30_incid,11,16,64.51098207305628,65.64363505888745,61.0797472164
641,K30_incid,11,17,65.31132318119501,66.6799362414272,61.0798712697
642,K30_incid,11,18,66.3109925913263,66.94010323929939,56.8857962697
643,K30_incid,11,19,64.06554379861306,66.42943538072062,60.3139778509
644,K30_incid,11,20,64.76893323927682,66.45728351369188,57.893459603400004
645,K30_incid,11,21,62.66401243595038,64.76532005956986,57.9170854271
646,K30_incid,11,22,65.87320494880115,66.4684904126685,56.927553098599994
647,K30_incid,11,23,65.93197712359361,66.37994514952571,56.248253783500004
648,K30_incid,12,4,63.46122080128114,64.20505970142264,54.169480925600006
649,K30_incid,12,5,64.96693507331709,66.21595139603625,54.565127294300005
650,K30_incid,12,6,62.970781068713855,64.08080924292443,53.559343434300004
651,K30_incid,12,7,62.838421531459424,64.46627972931758,53.7927672956
652,K30_incid,12,10,65.19572463696521,66.9246857721147,52.8298307064
653,K30_incid,12,13,64.27360480095885,65.11268992756068,53.8426658551
654,K30_incid,12,14,64.21171691285396,65.13038861431555,52.2327139811
655,K30_incid,12,15,62.445750928154965,65.02683365523173,53.586574655
656,K30_incid,12,16,65.8589846517396,68.4235176943919,52.0274243709
657,K30_incid,12,18,64.65675694618663,65.25064919091389,51.951705403000005
658,K30_incid,12,19,66.33193609508336,67.96973807605937,53.4163841808
659,K30_incid,12,20,63.578978693425405,64.9637362640311,52.479802651899995
660,K30_incid,12,21,63.94583085543815,66.15400226354218,53.8187292984
661,K30_incid,12,22,65.26601616265206,65.62215626141735,53.972940826599995
662,K30_incid,12,23,63.43759325461568,65.71157445488255,52.794989306400005
663,K30_incid,12,25,64.36809725988415,65.27654610840575,52.926644437700006
664,K30_incid,13,3,66.05203612126753,67.64598524964421,56.429874572399996
665,K30_incid,13,5,65.08623067482729,65.67196222318262,54.971684053699995
666,K30_incid,13,8,65.95762270155942,67.06754035086357,53.6625395911
667,K30_incid,13,13,65.28151501469587,67.23496824543187,54.609402205500004
668,K30_incid,13,15,64.61616412991053,66.55528429880236,57.001778304700004
669,K30_incid,13,16,64.81104786371425,65.5741731774117,66.3640994906
670,K30_incid,13,17,64.7893687033161,66.43291714594588,52.85476190479999
671,K30_incid,13,18,65.9608794032286,66.42099081874903,55.0654259959
672,K30_incid,13,26,64.56977840286372,65.74483404181579,56.0075007501
673,K30_incid,13,29,63.273770982818306,65.06180280954317,53.211782945699994
674,K30_incid,14,1,65.0301313589215,65.79281066950136,55.5511904762
675,K30_incid,14,3,66.34203848954996,67.83151692839945,57.4912280702
676,K30_incid,14,4,65.66479942787646,67.25842938501737,56.2301038062
677,K30_incid,14,6,63.72318082574081,65.67141434517994,55.0894977169
678,K30_incid,14,7,64.33121664190027,66.7024044601414,55.013653903199994
679,K30_incid,14,9,64.01572630756672,66.72244758178934,57.3905784138
680,K30_incid,14,10,65.6574719400661,66.76286644270999,53.2710633353
681,K30_incid,14,11,64.8490644222574,65.19389380243628,56.9993975904
682,K30_incid,14,12,64.73878571964912,65.45242073604075,57.0571428571
683,K30_incid,14,13,64.96174135559383,66.63641669150753,52.097087378599994
684,K30_incid,14,14,65.39640167278992,66.96728457587515,56.90113405060001
685,K30_incid,14,15,64.90954246754653,65.13011620567258,53.7153614458
686,K30_incid,14,16,64.09521457997279,65.60360587096379,52.85675348270001
687,K30_incid,14,18,63.852063836643715,64.97860961551982,52.6330979429
688,K30_incid,14,21,66.26895597393136,66.87204797070041,53.3545977011
689,K30_incid,14,22,63.83245420507705,66.16454414192708,52.806821611800004
690,K30_incid,15,3,66.00931244550685,67.75193168187612,55.4259681093
691,K30_incid,15,4,66.19376451209529,67.48695759737537,53.791833238100004
692,K30_incid,15,5,63.833609156503925,65.10172505189199,52.14022706350001
693,K30_incid,15,6,64.74609396611795,65.938612653412,55.5432577566
694,K30_incid,15,7,63.95446809400469,65.13300008943803,54.565881993299996
695,K30_incid,15,8,65.5150825134963,65.99800814780261,54.889380531
696,K30_incid,15,13,65.82885620030942,67.61057357854129,53.83032904149999
697,K30_incid,15,14,64.44819369028643,66.37756572816252,53.7725513546
698,K30_incid,15,16,62.92548266536273,64.81958374871667,55.378513429099996
699,K30_incid,15,17,65.75586090742492,67.30501245338745,53.4628670121
700,K30_incid,15,18,64.61001497907553,66.13187924585868,51.952608047700004
701,K30_incid,15,19,65.12781726857652,66.68119407061326,54.537536656899995
702,K30_incid,15,20,65.66406206860212,66.20532331292881,53.4997069168
703,K30_incid,15,21,66.12896067804411,67.26146606618326,54.368270332200005
704,K30_incid,16,3,66.6444653190164,67.1060099836844,52.6775847337
705,K30_incid,16,6,65.85826212853064,67.9267164154,52.1859339408
706,K30_incid,16,7,65.6286507631874,66.5712632388097,51.6653061224
707,K30_incid,16,9,64.97245398264994,67.75967034536934,52.9412785652
708,K30_incid,16,11,66.83745007138874,67.52796502499739,53.3970090293
709,K30_incid,16,12,66.27281907454743,66.866595840191,52.5810344828
710,K30_incid,16,14,66.72966046981652,67.4495718069382,52.6247877759
711,K30_incid,16,15,65.74967517391788,66.3922515722895,53.0708868145
712,K30_incid,16,18,65.89119491050623,66.78614027735614,52.2035321367
713,K30_incid,16,19,65.05629455503815,67.38505701333982,53.1693782684
714,K30_incid,17,4,66.08117978281801,67.85277133208845,53.101391650100005
715,K30_incid,17,6,65.35559754086475,66.43605899354654,51.5242006454
716,K30_incid,17,8,64.42442124692779,66.56739690529484,52.194477434700005
717,K30_incid,17,11,65.859421827961,67.34307886561281,55.4355440712
718,K30_incid,17,12,66.06753223486187,67.84259983613279,52.1815340909
719,K30_incid,17,13,66.45243052550522,67.66064874918715,53.8499008779
720,K30_incid,17,14,66.21352724981628,66.70981110091446,54.1741135774
721,K30_incid,17,15,66.12604531290583,67.3477409480968,54.0640549042
722,K30_incid,17,16,67.88808383669553,68.94446107927179,52.6897959184
723,K30_incid,17,17,64.61794963714334,66.50387141221441,52.075555555600005
724,K30_incid,18,3,65.4425543870573,67.74947394483722,55.957159286899994
725,K30_incid,18,4,65.99212171875695,67.65088547630565,55.210556348100006
726,K30_incid,18,5,66.45300568678731,68.42855737235399,59.976470588199994
727,K30_incid,18,8,66.43776129100958,67.98336431916462,56.0817822899
728,K30_incid,18,10,66.38970380132794,67.26287119368425,56.070430567399995
729,K30_incid,18,11,64.65118720484861,67.32202685155146,54.7671152721
730,K30_incid,18,12,66.5936249496359,67.74401476066174,56.649632975699994
731,K30_incid,18,13,66.60739063049586,67.46265815821253,54.9504108813
732,K30_incid,18,14,66.85681971547267,68.01754888312595,55.7297675721
733,K30_incid,18,15,65.7315580201176,67.40715612985164,56.1534923829
734,K30_incid,18,16,66.07344719441879,66.45739456807783,57.24427038
735,K30_incid,18,17,68.31787210808021,69.01130385551207,58.6053484603
736,K30_incid,18,18,66.46499699581145,66.75433355549632,56.6922413793
737,K30_incid,18,19,66.16904230713057,67.01333766726673,69.2876436782
738,K30_incid,19,5,65.47757686476054,68.46206072569466,54.6421861657
739,K30_incid,19,6,64.99210743690031,66.84625733904862,55.2941348974
740,K30_incid,19,9,65.15797676281376,66.34181445542035,55.539640436199996
741,K30_incid,19,10,64.15850828535574,66.63150523242442,54.6513295488
742,K30_incid,19,11,64.86320166546912,66.03593973714011,53.5464009518
743,K30_incid,19,12,66.62506602532082,67.80979904305278,54.9130925508
744,K30_incid,19,14,64.99457065708752,66.65529954489111,55.0641176471
745,K30_incid,19,15,65.49416181090893,68.26777015346083,53.8760330579
746,K30_incid,19,21,64.67850258265533,67.01862537856333,53.013819464899996
747,K30_incid,19,24,63.80166421883874,65.6671453304406,54.9457812976
748,K30_incid,20,3,64.41010494658879,67.23749549281733,54.5238235294
749,K30_incid,20,4,66.25990555257036,67.46808982104757,53.9242165242
750,K30_incid,20,6,64.8512258358721,67.95474662823787,53.8051044084
751,K30_incid,20,9,65.44928659440569,67.81990406585427,53.4355810617
752,K30_incid,20,10,65.08367736859051,66.63994924356287,53.077216676499994
753,K30_incid,20,11,65.65754422894838,68.01125867280962,54.1343411295
754,K30_incid,20,13,67.2663947982059,67.6368686401899,54.5641097424
755,K30_incid,20,14,65.22556186108535,67.33704128815664,52.9988361944
756,K30_incid,20,18,66.48131606812133,66.8984097474786,53.91466208479999
757,K40_incid,1,6,66.25380119332794,67.02712279156543,52.2064812159
758,K40_incid,1,10,64.10950489210366,66.9018896458905,52.61935866979999
759,K40_incid,1,12,68.62231267403621,69.92827595039253,51.6711783439
760,K40_incid,1,14,65.59363922185776,67.52675976450345,53.843013226000004
761,K40_incid,1,15,64.44362819197265,65.91130889126724,53.0650674663
762,K40_incid,1,16,65.87848303754546,67.65794531334988,56.201200343000004
763,K40_incid,1,17,65.84787182658039,67.90525325670983,53.68774928770001
764,K40_incid,1,18,67.96285988087153,69.7637314814091,54.0147730325
765,K40_incid,1,19,63.96780636748209,65.4171432930215,59.2937595129
766,K40_incid,1,20,65.03741817366891,65.63716263613782,54.2356801909
767,K40_incid,1,21,65.39934937832224,66.59961679923802,55.7824561404
768,K40_incid,2,2,66.0853124318049,68.05363724763129,52.144475920699996
769,K40_incid,2,3,67.71756974421942,68.27868238519385,52.597906912700005
770,K40_incid,2,8,66.97631874974222,69.81864139365166,52.003812636199996
771,K40_incid,2,10,68.66473315408817,70.75321000285783,53.6360776088
772,K40_incid,2,11,68.69898181658046,69.83212216319535,52.8157195964
773,K40_incid,2,12,65.17994329379411,66.33100523813063,52.9926340601
774,K40_incid,2,13,64.53465409232022,66.04473205302628,51.531520764899994
775,K40_incid,2,14,65.58967039401143,66.24793055211937,52.668914956
776,K40_incid,2,15,65.71389713009695,67.53105375047598,54.734289813500006
777,K40_incid,2,16,65.76370196240607,68.20658172634327,52.4014764338
778,K40_incid,3,3,64.52560010015736,64.69164103471196,53.771132133
779,K40_incid,3,4,65.184382037065,68.04784656673402,54.0586375395
780,K40_incid,3,5,64.07363750198111,66.07124005101593,60.474872103500005
781,K40_incid,3,9,64.61111792932971,65.22625613431914,56.556059232399996
782,K40_incid,3,11,65.95620335119247,66.17392165037387,56.6066530493
783,K40_incid,3,12,64.90807053261591,65.84176481622596,52.1204531902
784,K40_incid,3,13,62.971180028702726,63.38607975549874,55.180599872399995
785,K40_incid,3,14,64.46770745306982,66.51749999365916,50.4983664984
786,K40_incid,3,20,66.84462650902019,68.38864826986442,52.2112008916
787,K40_incid,3,26,61.785164303582036,64.7293456669019,51.080753271599995
788,K40_incid,4,2,67.02982352168988,68.75632152850211,53.157996679600004
789,K40_incid,4,4,65.02695469880386,65.60761540378735,52.9871603464
790,K40_incid,4,5,69.21017466104409,71.15354871873096,53.2040869115
791,K40_incid,4,6,64.49401982074721,66.06715207752072,53.4717488789
792,K40_incid,4,7,67.5020753939472,68.60731213192257,52.259625962600005
793,K40_incid,4,9,64.67951116184149,65.57527540870404,54.6885885886
794,K40_incid,4,10,69.78256068609791,71.52588904791813,55.198621393900005
